ASM_0,correlation_0,dissimilarity_0,homogeneity_0,contrast_0,ASM_1,correlation_1,dissimilarity_1,homogeneity_1,contrast_1,ASM_2,correlation_2,dissimilarity_2,homogeneity_2,contrast_2,ASM_3,correlation_3,dissimilarity_3,homogeneity_3,contrast_3,entropy,density
0.00013733206494859925,0.9442016783731839,16.920451837393113,0.16809485035066188,549.4550174180516,8.889656572395368e-05,0.911543941983115,21.615020375190245,0.12737917359578338,870.9121552559329,0.00011951794224904706,0.9351293812924573,18.265108551292695,0.15498790789038983,638.791071562475,8.092351680951472e-05,0.9024557278068112,22.780773440176194,0.11944189733406188,960.392417708757,7.984497894705663,2
0.0002440312763717335,0.9822264695615731,8.68899697791243,0.2542453816741661,151.75172582240026,0.00011535147176747953,0.9597343359485196,13.44317064757251,0.15730054246516145,343.7288290163871,0.00016238717218582224,0.9694558979229287,11.594731798712283,0.1953766186564021,260.83589237295735,0.00011842740383876792,0.9584074075429835,13.713074884182154,0.15909090125055922,355.0562654600977,7.948700522549355,3
0.00010804003869828651,0.9148214722052204,20.744697558300118,0.152946948467689,806.7826751769862,6.446414004691918e-05,0.8579047260316951,27.288579493393,0.10653124668306424,1345.6729563018528,0.00010759455945066772,0.9061676843286203,21.774548731567602,0.1514495933579019,888.9090107628784,7.206202234696333e-05,0.8612918971787641,26.89488766517167,0.1164313511379843,1313.5962901174528,7.97592556902522,1
0.00011172383322072618,0.8957819786348138,22.669382035334753,0.14994974478263845,957.4852780132567,7.468404000341194e-05,0.8487375915092268,27.837192577092576,0.1161191489501753,1389.5791251661826,0.00011182438362701121,0.9041693491510868,21.878703295747908,0.1501592246433971,880.4725392613362,6.932746601414436e-05,0.8425315754282703,28.462538183813017,0.11115241093001006,1446.5912270332224,7.9699300422761,2
6.283758443964488e-05,0.8129430986386194,27.83069688442841,0.1060881088686443,1482.6753407526471,4.392965011144139e-05,0.7118286984050489,35.30737607748942,0.07299620544186845,2282.4886577246853,6.808720174551613e-05,0.8033740400872259,28.51687073795357,0.11832562079426637,1560.5471814502998,4.2329805710851716e-05,0.7028924236484029,35.8354544530749,0.07062300865609186,2353.249187115458,7.916751506754015,3
0.0003358128890023836,0.9232531889498466,16.92209301628534,0.2943658437941502,616.9407620823602,0.00014423572841540337,0.8299477496966569,26.291380594525254,0.18862098908869446,1366.7524091095327,0.0002159949135958689,0.8734602571627565,22.25921197080963,0.23023535857288466,1017.2495121059414,0.0001474200164641271,0.829358214940977,26.302848036481297,0.18972204398919715,1371.4901959882939,7.916388445782791,1
0.00028241164690844857,0.9779674874741239,9.918496269577584,0.2769059578457322,202.31230389628408,0.00012974110203268807,0.9478508030670899,15.78485286063331,0.17398484190936045,478.707867017123,0.00018310073220929467,0.9604017822493343,13.547708615224638,0.21117037968116587,363.5926984844523,0.0001240854997927738,0.9484301783103514,15.671084969458729,0.17078640294065853,473.3893642869955,7.968476897223952,2
0.00021850413533845657,0.98330768385793,8.163149802275516,0.2518252133418068,140.37096208532438,0.00012077952046555179,0.9662853584580854,11.899832032753912,0.16844379519122316,283.3679563367534,0.00018794464099289467,0.9761442138860152,9.890072661636628,0.22124558593899496,200.616249877851,0.0001199298510201098,0.9648311747870477,12.224259431175874,0.16732766219846543,295.5903034937634,7.941527879813785,4
0.00010073766610290735,0.9241136058419933,18.311608822474938,0.14900274659371004,663.334636826765,6.96885208893149e-05,0.878194320635116,23.57274805669877,0.11451577093976692,1064.3782281664442,9.688288853836959e-05,0.9099640902243428,19.950129092693146,0.14285291371659684,786.9337682118781,6.268044173445829e-05,0.871977249404925,24.19676916628577,0.10635924410897764,1118.7052800640254,7.957050998832368,2
0.00028270627082435104,0.9812603104387428,8.504982544516785,0.2819984354018951,154.16986957843147,0.00014055328677459273,0.9604891294247994,12.775688859055434,0.185821328137012,325.01174190939827,0.00022437990286918418,0.97385126057305,10.212152248595782,0.2424270817994037,215.16931512652172,0.00014773641248653875,0.9632208164920302,12.294799394297806,0.1924147826716821,302.541267705859,7.936693736840966,3
0.00021738824842841128,0.9598654229354778,12.548240341914944,0.2541256487374695,329.7179866884848,0.0001119117923390043,0.9192880908858023,18.442867565157403,0.16854445286958278,662.703337603004,0.00019340598994100158,0.9417200057448409,15.417279374937833,0.22722154429663174,478.94702883792354,0.00010789414147233383,0.9148826199614196,18.984289930940236,0.16471733372207067,698.8751019157708,7.932718861389605,2
0.00035320608376525234,0.9787006531340843,8.882464497439447,0.3186917364423278,180.13745426853058,0.0001528713848325439,0.9553887947518592,13.504837132123994,0.20257537305413253,377.1379865020718,0.00025700841970867453,0.9699583543315307,10.865147759344715,0.26530661985177134,254.06183219597565,0.00018100287922712067,0.957675869034476,13.044104405959311,0.21950524369154265,357.8031536727208,7.945094685052064,2
0.00012462444586297078,0.949384248141541,13.384629896083082,0.16946532994747662,362.42962941647096,7.958392197116102e-05,0.913144174842008,17.920970879996766,0.11938051314715385,621.6829215999073,0.000133741272957651,0.9423201082273435,14.327383533173577,0.1751792870693347,413.1851421263001,8.190475591675856e-05,0.9150380863438538,17.67167615999706,0.1229145816139098,608.126580479898,7.876274456790122,3
0.0002831337986394301,0.9626758484515445,12.256902977540706,0.2811466077687998,312.24382492079457,0.00013555090859371458,0.9203970581410995,18.64120263349135,0.18371259422135874,665.7655186750015,0.0002059578637891067,0.938379503327732,16.20850278373296,0.22567795841751304,515.5481570936568,0.0001212866274746251,0.913923495511022,19.489522081925596,0.17218046903718068,719.907691138018,7.937583601657592,2
0.00014452713303745308,0.9225262004183717,17.6000567461797,0.18604796462560466,649.5225064745202,8.544898679183154e-05,0.8702843814437089,23.24813878833135,0.1347718009899455,1087.252155227471,0.00012788481976971683,0.904962171929279,19.533354648703998,0.17110548837469622,796.7562652797352,8.168287088198914e-05,0.8627368345114999,23.9792910853912,0.13056409478242983,1150.5144630765828,7.94188914670389,2
